Name,Formula,Dipole momentμ debye
molybdenum pentacarbonyl cyclohexyl isonitrile,C12HMoNO5,5.7
molybdenum tetracarbonyl bis(acetonitile),,9.65
monochlorous oxide,    ⋮,1.26
monofluorocarbide,CF,0.65
monofluoroselenide,FSe,1.52
monofluorosulfide,FS,0.87
monohydrogenselenide,HSe,0.49
monohydrogensulfide,HS,0.62
mononitrogen monosulfide,NS,1.86
morpholine,C4H9NO,1.71
morpholine-4-carbonitrile,C5H8N2O,3.25
"mu-cyclooctatetraene-2,4-pentanedionatodirhodium(I)",C18H24O2Rh2,0
N'-(3-chlorophenyl)benzamidine,,3.55
N'-(3-nitrophenyl)benzamidine,    ⋮,4.65
N'-(4-chlorophenyl)benzamidine,C13H11ClN2,3.86
N'-(4-nitrophenyl)benzamidine,C13H11N3O2,7.5
N'-phenyl-4-chlorobenzamidine,,3.21
N'-phenyl-p-nitrobenzamidine,    ⋮,4.68
N'-phenylbenzamidine,C13H12N2,3.04
"N,1,1-tri(phenyl)methanimine",C19H15N,1.97
"N,4-dimethyl-2-nitroaniline",C8H10N2O2,4.38
"N,N'-diethylethanedithioamide",C6H12N2S2,1.03
"N,N'-diethylthiourea",C5H12N2S,4.9
"N,N'-dimethylethanedithioamide",C4H8N2S2,0.96
"N,N'-diphenylthiourea",C13H12N2S,4.85
"N,N'-diphenylurea",C13H12N2O,4.6
"N,N,2,3,4-pentachloroaniline",C6H2Cl5N,2.63
"N,N,3-trimethylaniline",C9H13N,1.51
"N,N,N',N'-tetramethyl-1-propynylphosphonous diamide",,2.08
"N,N,N',N'-tetramethyl-3,3-dimethyl-1-butynylphosphonous diamide",    ⋮,2.04
"N,N,N',N'-tetramethylbenzene-1,2-diamine",C10H16N2,1.2
"N,N,N',N'-tetramethylbenzene-1,2-dicarboxamide",C12H16N2O2,1.71
"N,N,N',N'-tetramethylbenzene-1,3-dicarboxamide",    ⋮,3.19
"N,N,N',N'-tetramethylethanedithioamide",C6H12N2S2,6.05
"N,N,N',N'-tetramethyloxamide",C6H12N2O2,4.9
"N,N,N',N'-tetramethylphenylethynylphosphonous diamide",,2.02
"N,N,N',N'-tetramethylurea",C5H12N2O,3.47
"N,N-di(propan-2-yl)nitrous amide",C6H14N2O,4.25
"N,N-dibenzylaniline",C20H19N,0.95
"N,N-dichloroethylamine",C2H5Cl2N,2.01
"N,N-dichloromethylamine",CH3Cl2N,1.8
"N,N-diethyl-4-nitroaniline",C10H14N2O2,6.73
"N,N-diethyl-4-nitrosoaniline",C10H14N2O,6.9
"N,N-diethylacetamide",C6H13NO,3.81
"N,N-diethylaniline",C10H15N,3.79
"N,N-diethylcyclohexylamine",C10H21N,1.28
"N,N-diethylformamide",C5H11NO,3.93
"N,N-diethylpyridine-3-carboxamide",C10H14N2O,4.15
"N,N-diisopropylcyanamide",C7H14N2,4.8
"N,N-dimethyl-2-nitroaniline",C8H10N2O2,4.88
"N,N-dimethyl-3-nitroaniline",C8H10N2O2,5.27
"N,N-dimethyl-4-(4-nitrophenyl)aniline",C14H14N2O2,6.6
"N,N-dimethyl-4-[(E)-2-nitroethenyl]aniline",C10H12N2O2,7.7
"N,N-dimethylacetamide",C4H9NO,3.72
"N,N-dimethylaniline",C8H11N,1.61
"N,N-dimethylbenzamide",C9H11NO,3.15
"N,N-dimethylbenzylamine",C9H13N,0.63
"N,N-dimethylcarbamoyl chloride",C3H6ClNO,4.08
"N,N-dimethylcarbamoyl fluoride",C3H6FNO,4.02
"N,N-dimethylcyclohexylamine",C8H17N,0.76
"N,N-dimethylethanedithioamide",C4H8N2S2,4.87
"N,N-dimethylformamide",C3H7NO,3.79
"N,N-dimethylfuran-2-carboxamide",C7H9NO2,3.58
"N,N-dimethylnitramine",C2H6N2O2,4.61
"N,N-dimethylpropanamide",C5H11NO,3.78
"N,N-dimethylpyridine-3-carboxamide",C8H10N2O,3.99
"N,N-dimethylselenophene-2-carboxamide",C7H9NOSe,3.77
"N,N-dimethyltellurophene-2-carboxamide",C7H9NOTe,3.6
"N,N-dimethylthioformamide",C3H7NS,4.46
"N,N-dimethylthiophene-2-carboxamide",C7H9NOS,3.95
"N,N-diphenylformamide",C13H11NO,3.44
N-(1-cyclohexylethylidene)hydroxylamine,C8H15NO,0.8
"N-(2,4-dimethylphenyl)benzenesulfonamide",C14H15NO2S,4.84
"N-(2-aminoethyl)ethane-1,2-diamine",C4H13N3,1.89
"N-(4-dimethylaminobenzylidene)-2,4,6-trinitroaniline",,9.23
N-(4-methoxybenzylidene)-4-butylaniline,C18H21NO,1.82
N-(4-methoxyphenyl)benzenesulfonamide,C13H13NO3S,5.4
N-(4-methylphenyl)benzenesulfonamide,C13H13NO2S,4.74
N-(diethylamino-dimethylstannyl)-N-ethylethanamine,C10H26N2Sn,0.83
N-(dimethylboryl)-diphenylamine,C14H16BN,0.59
N-(dimethylboryl)-N-methylaniline,C9H14BN,1.2
N-acetylpyrrole,C6H7NO,2.52
n-butyl ethylphosphinate,C6H15O2P,3.44
N-butylethanimine,C6H13N,1.61
N-butylethylideneamine,    ⋮,1.61
n-butyltrisdiethylaminotin,C16H39N3Sn,1.03
n-butyltrisdimethylaminotin,C10H27N3Sn,1.4
N-chlorodimethylamine,C2H6ClN,1.93
N-dimethylboranyl-N-methylmethanamine,C4H12BN,1.4
N-ethyl-N-phenylnitrous amide,C8H10N2O,3.61
N-ethyl-N-triethylstannylethanamine,C10H25NSn,0.89
N-ethylbutanamide,C6H13NO,3.87
N-ethylbutylidenamine,C6H13N,1.67
N-ethylpyridine-3-carboxamide,C8H10N2O,3.44
n-hexadecyl bromide,C16H33Br,1.96
N-methyl methylenimine,,1.53
N-methyl urea,C2H6N2O,4.34
"N-methyl-1,6-dichloro-2,3-diazaphenothiazine",C11H7Cl2N3S,4.06
N-methyl-1-(phenoxy)ethanimine,C9H11NO,2.05
"N-methyl-1-chloro-2,3-diazaphenothiazine",C11H8ClN3S,5.26
"N-methyl-2,3-diazaphenothiazine",C11H9N3S,5.19
N-methyl-4-methylaminophthalimide,C10H10N2O2,3.7
N-methyl-4-nitrosoaniline,C7H8N2O,7.38
N-methyl-N-phenylnitrous amide,    ⋮,3.62
N-methyl-N-tributylstannylmethanamine,C14H33NSn,1.91
N-methyl-N-trimethylstannylmethanamine,C5H15NSn,1.09
N-methylacetamide,C3H7NO,4.12
N-methylaniline,C7H9N,1.73
N-methylcyclohexylamine,C7H15N,1.29
N-methylethanedithioamide,C3H6N2S2,1.11
N-methylethylamine,C3H9N,0.84
N-methylformamide,C2H5NO,3.83
N-methylpiperidine,C6H13N,0.77
N-methylpropanamide,C4H9NO,3.61
N-methylpyridine-3-carboxamide,C7H8N2O,3.42
N-methylpyrrole,C5H7N,2.12
N-methylpyrrolidine,C5H11N,0.57
N-methylpyrrolidone,C5H9NO,4.09
N-nitrosodiethylamine,C4H10N2O,4.2
N-nitrosodiphenylamine,C12H10N2O,3.38
N-nitrosodipropylamine,C6H14N2O,4.22
N-phenylbenzenesulfonamide,C12H11NO2S,4.54
n-propyl chlorosulfite,C3H7ClO2S,2.74
n-propylcyclopropane,C6H12,0.75
N-tert-butylacetamide,C6H13NO,3.85
n-tetradecyl bromide,C14H29Br,1.9
N-trimethylsilylethanamine,C5H15NSi,0.72
"naphthalen-1-yl-(2,4,6-trimethylphenyl)methanone",C20H18O,2.85
"naphthalen-2-yl-(2,4,6-trimethylphenyl)methanone",    ⋮,3.21
naphthalene,C10H8,0
"naphthalene-1,2-diamine",C10H10N2,1.58
neon,Ne,0
nickel carbonyl bis(triethylphosphine),C13H32NiOP2,4.4
nickel carbonyl bis(trimethoxyphosphine),C7H20NiO7P2,3.11
nickel carbonyl triethylphosphine,C7H15NiOP,4.24
nickel carbonyl trimethoxyphosphine,C4H9NiO4P,3.22
nickel carbonyl tris(trimethoxyphosphine),,2.8
nickel tetracarbonyl,C4NiO4,0.3
nickelpyrrolecarbaldehyde-isobutylimidate,C18H26N4Ni,3.05
nickelpyrrolecarbaldehyde-o-tolylimidate,C24H22N4Ni,1.77
nickelpyrrolecarbaldehydemesitylimidate,C28H30N4Ni,1.45
nitric acid,HNO3,2.16
nitric oxide,NO,0.15
nitrobenzene,C6H5NO2,4.28
nitrocyclohexane,C6H11NO2,3.6
nitrocyclopropane,C3H5NO2,3.95
nitroethane,C2H5NO2,3.61
nitroethene,C2H3NO2,3.44
nitrogen,N2,0
nitrogen dioxide,NO2,0.32
nitrogen trichloride,Cl3N,0.39
nitrogen trifluoride,F3N,0.24
nitroguanidine,CH4N4O2,6.95
nitromethane,CH3NO2,3.54
nitrosobenzene,C6H5NO,3.17
nitrosodimethylamine,C2H6N2O,4.01
nitrosyl bromide,BrNO,1.8
nitrosyl fluoride,FNO,1.81
nitrosyl hydride,HNO,1.62
nitrous acid,HNO2,1.85
nitryl chloride,ClNO2,0.53
nitryl fluoride,FNO2,0.47
nonane,C9H20,0.07
nonanedioic acid,C9H16O4,2.35
nonanenitrile,C9H17N,3.65
nonanoic acid,C9H18O2,0.79
nonanol,C9H20O,1.6
norbornane,C7H12,0.15
"O,O-diethyl ethylphosphonothioate",C6H15O2PS,3.25
o-bromoacetophenone,C8H7BrO,3.22
o-dicarbadecaborane,C2H12B10,4.53
o-methoxyphenyldiphenylarsine,C19H17AsO,2
octachloropropane,C3Cl8,0
octadecafluoronaphthalene,C10F18,0
octadecandioic acid,C18H34O4,2.75
octadecyloxyethanol,C20H42O2,2.15
octafluorocyclobutane,C4F8,0
octafluoronaphthalene,C10F8,0
octafluorotetrahydrofuran,C4F8O,0.56
octanal,C8H16O,2.31
octanamine,C8H19N,1.17
octane,C8H18,0
octanethiol,C8H18S,1.53
octanoic acid,C8H16O2,1.15
octanol,C8H18O,1.68
octanoyl chloride,C8H15ClO,2.74
octyl acetate,C10H20O2,1.84
octyl hexanoate,C14H28O2,1.69
osmium tetroxide,O4Os,0
oxan-4-one,C5H8O2,1.72
oxane,C5H10O,1.74
oxazole,C3H3NO,1.5
oxetan-2-one,C3H4O2,4.18
oxetan-3-one,    ⋮,0.89
oxetane,C3H6O,1.93
oxirane,C2H4O,1.89
oxolan-2-one,C4H6O2,4.27
oxygen difluoride,F2O,0.3
ozone,O3,0.53
p-acetoxyphenyltrichlorotellurium,C8H7Cl3O2Te,4.81
p-bromophenyl selenocyanate,C7H4BrNSe,3.34
p-bromophenyldiethylarsine oxide,C10H14AsBrO,5.03
p-bromophenylpentamethyldisilane,C11H19BrSi2,1.81
p-bromophenyltrichlorotellurium,C6H4BrCl3Te,3.2
p-butoxyphenyltrichlorotellurium,C10H13Cl3OTe,4.18
p-chloro-N-methylbenzimidic acid methyl ester,C9H10ClNO,0.96
p-chlorophenyldiethylarsine,C10H14AsCl,1.97
p-chlorophenyldiethylarsine oxide,C10H14AsClO,5.18
p-chlorophenylpentamethyldisilane,C11H19ClSi2,1.76
p-chlorophenyltrichlorotellurium,C6H4Cl4Te,3.33
p-dicarbadecaborane,C2H12B10,0
p-difluoromethylsulfonylphenyl difluoromethyl sulfone,C8H6F4O4S2,2.53
p-ethoxyphenyltrichlorotellurium,C8H9Cl3OTe,4.6
p-fluoronitrosobenzene,C6H4FNO,2.63
p-hydroxyphenyltrichlorotellurium,C6H5Cl3OTe,4.3
p-methoxy-anti-benzaldoxime,C8H9NO2,1.86
p-methoxy-syn-benzaldoxime,    ⋮,1.71
p-methoxyphenyldiethylarsine,C11H17AsO,1.88
p-methoxyphenyldiphenylarsine,C19H17AsO,1.93
p-methoxyphenyldiphenylarsine oxide,C19H17AsO2,6.35
p-nitrophenyl-trichlorotellurium,C6H4Cl3NO2Te,4.13
p-nitrophenyldiethylarsine,C10H14AsNO2,4.19
p-nitrophenyldiethylarsine oxide,C10H14AsNO3,5.55
p-phenoxyphenyltrichlorotellurium,C12H9Cl3OTe,4.09
p-propionoxyphenyltrichlorotellurium,C9H9Cl3O2Te,5.16
p-propoxyphenyltrichlorotellurium,C9H11Cl3OTe,4.39
p-tolyldiethylarsine oxide,C11H17AsO,5.52
p-tolyldipropylarsine,C13H21As,1.65
p-tolyldipropylarsine oxide,C13H21AsO,5.68
p-tolyltrichlorotellurium,C7H7Cl3Te,3.94
penta(phenylhydrazine) zinc diiodide,C30H40I2N10Zn,8.9
pentaborane,H9B5,2.13
pentachlorobenzene,C6HCl5,0.88
pentachloroethane,C2HCl5,0.92
pentachlorophenol,C6HCl5O,2.14
pentachlorophenyl hypobromite,C6BrCl5O,2.05
pentachlorophenyl hypochlorite,C6Cl6O,2.09
pentadecanedioic acid,C15H28O4,2.35
pentaerythritol,C5H12O4,2
pentaerythritol tetraacetate,C13H28O12,2.3
pentaerythritol tetranitrate,C5H8N4O12,2
pentafluorobenzaldehyde,C7HF5O,1.97
pentafluorobenzene,C6HF5,1.44
pentafluorobenzonitrile,C7F5N,2.33
pentafluoroethane,C2HF5,1.54
pentafluorophenol,C6HF5O,2.54
pentafluoropyridine,C5F5N,0.98
pentanal,C5H10O,2.57
pentane,C5H12,0
pentane-1-sulfinyl chloride,C5H11ClOS,3.33
pentane-1-sulfonyl chloride,C5H11ClO2S,3.96
pentanedioic acid,C5H8O4,2.64
pentanenitrile,C5H9N,4.12
pentanoic acid,C5H10O2,1.61
pentanol,C5H12O,1.7
pentoxycyclopropane,C8H16O,1.43
"pentyl 2-(cyclohexyloxy)ethyl 1,2-benzenedicarboxylate",C21H30O5,3.14
"pentyl 2-(decanoyloxy)ethyl 1,2-benzenedicarboxylate",C25H38O6,3.28
"pentyl 2-[2-(cyclohexyloxy)ethoxy]ethyl 1,2-benzenedicarboxylate",C23H34O6,3.62
"pentyl 2-{2-[2-(cyclohexyloxy)ethoxy]ethoxy}ethyl 1,2-benzenedicarboxylate",C25H38O7,3.61
pentyl acetate,C7H14O2,1.75
pentyl chloroformate,C6H11ClO2,2.71
pentyl fluoroformate,C6H11FO2,2.93
pentyl formate,C6H12O2,1.92
pentyl nitrite,C5H11NO2,2.27
pentylamine,C5H13N,1.3
perchloro-2-butene,C4Cl8,0.38
perchloryl fluoride,ClFO3,0.02
perfluoro(methylcyclohexane),C7F14,0.28
perfluoro-n-octane,C8F18,0
perfluorotriethylamine,C6F15N,1.36
perhydrothioxanthene,C13H22S,1.68
perrhenyl fluoride,FO3Re,0.85
phenanthrene,C14H10,0.55
phenanthridine,C13H9N,2.39
phenazine,C12H8N2,0
phenazine N-oxide,C12H8N2O,1.76
phenol,C6H6O,1.55
phenol blue,C14H14N2O,5.8
phenothiazine,C12H9NS,2.15
phenoxathiin,C12H8OS,0.99
"phenoxathiine 10,10-dioxide",C12H8O3S,4.58
phenoxathiine 10-oxide,C12H8O2S,3.88
phenoxy-tripropylsilane,C15H26OSi,1.22
phenoxysilatrane,C12H17NO4Si,7.13
phenyl 2-hydroxybenzoate,C13H10O3,3.15
phenyl 4-chlorotellurobenzoate,C13H9ClOTe,1.74
phenyl acetate,C8H8O2,1.78
phenyl benzoate,C13H10O2,1.8
phenyl chloroformate,C7H5ClO2,2.39
phenyl chlorosulfite,C6H5ClO2S,2.46
phenyl diselenide,C12H10Se2,1.68
phenyl fluoroformate,C7H5FO2,2.65
phenyl iododichloride,C6H5Cl2I,2.63
phenyl isothiocyanate,C7H5NS,2.85
phenyl propanoate,C9H10O2,1.52
phenyl pyridine-3-carboxylate,C12H9NO2,2.17
phenyl pyridine-4-carboxylate,    ⋮,2.03
phenyl selenocyanate,C7H5NSe,3.99
phenyl tellurobenzoate,C13H10OTe,1.93
phenyl thiocyanate,C7H5NS,3.62
phenyl trifluoroacetate,C8H5F3O2,2.68
phenyl trifluorothioacetate,C8H5F3OS,2.95
"phenyl-(2,4,6-trimethylphenyl)methanone",C16H16O,2.97
phenylboric acid,C6H7BO3,1.74
phenylbromosilane,C6H7BrSi,2.07
phenyldibromosilane,C6H6Br2Si,2.33
phenyldiethylarsine oxide,C10H15AsO,5.66
phenyldipropylarsine,C12H19As,1.25
phenyldipropylarsine oxide,C12H19AsO,5.62
phenylhydrazine,C6H8N2,1.67
phenylisocyanate,C7H5NO,2.25
phenylmercury bromide,C6H5BrHg,3.09
phenylmercury chloride,C6H5ClHg,2.99
phenylmercury cyanide,C7H5HgN,3.92
phenylmethanethiol,C7H8S,1.33
phenyloxirane,C8H8O,1.64
phenylpentamethyldisilane,C11H20Si2,0
phenylseleninylbenzene,C12H10OSe,4.47
phenylsilane,C6H8Si,0.85
phenylsilatrane,C12H17NO3Si,5.98
phenylsulfonylsulfonylbenzene,C12H10O4S2,3.96
phenyltribromosilane,C6H5Br3Si,2.36
phenyltrichlorosilane,C6H5Cl3Si,2.21
phenyltrichlorotellurium,C6H5Cl3Te,3.66
phenyltrifluorosilane,C6H5F3Si,2.8
phenyltrisdiethylaminotin,C18H35N3Sn,1.37
phenyltrisdimethylaminotin,C12H23N3Sn,1.25
phosgene,CCl2O,1.17
phosphine,H3P,0.58
phosphineborane,H6BP,4
phosphorus,P,0
phosphorus dichlorotrifluoride,Cl2F3P,0.77
phosphorus difluorotrichloride,Cl3F2P,0.13
phosphorus fluorotetrachloride,Cl4FP,0.21
phosphorus nitride,NP,2.75
phosphorus oxychloride,Cl3OP,2.54
phosphorus pentachloride,Cl5P,0
phosphorus pentafluoride,F5P,0
phosphorus tribromide,Br3P,0.61
phosphorus trichloride,Cl3P,0.78
phosphorus trifluoride,F3P,1.03
phosphorus triiodide,I3P,0
phosphorus(V) trichloride difluoride,Cl3F2P,0
phosphoryl fluoride,F3OP,1.76
phthalic acid,C8H6O4,2.6
phthalic anhydride,C8H4O3,5.34
phthalimide,C8H5NO2,2.17
piperazine,C4H10N2,1.47
piperidine,C5H11N,0.73
piperidine-1-carbonitrile,C6H10N2,4.65
potassium,K,0
potassium 4-methylbenzenesulfonate,C7H7KO3S,4.8
potassium bromide,BrK,10.41
potassium chloride,ClK,10.27
potassium fluoride,FK,8.6
potassium hydroxide,HKO,7.42
potassium iodide,IK,10.8
prop-1-en-1-one,C3H4O,1.79
prop-2-enoyl chloride,C3H3ClO,3.12
prop-2-ynenitrile,C3HN,3.6
"propa-1,2-diene-1,3-dione",C3O2,0
propadiene,C3H4,0
propan-2-yl chloroformate,C4H7ClO2,2.86
propan-2-yl fluoroformate,C4H7FO2,3.07
propan-2-ylphosphane,C3H9P,1.22
propanal,C3H6O,2.75
propanamide,C3H7NO,3.85
propane,C3H8,0.08
propane-1-sulfinyl chloride,C3H7ClOS,3.32
propanedinitrile,C3H2N2,3.73
propanenitrile,C3H5N,4.04
propanoic acid,C3H6O2,1.76
propanol,C3H8O,1.65
propanoyl fluoride,C3H5FO,2.9
propargyl isonicotinate,C9H7NO2,2.46
propargyl nicotinate,    ⋮,2.52
propargyl picolinate,    ⋮,2.37
propargyl quinaldinate,C14H11NO2,2.67
propargyl quinoline-8-carboxylate,C13H9NO2,3.32
propenal,C3H4O,3.11
propene,C3H6,0.36
propenoic acid,C3H4O2,1.46
propoxycyclopropane,C6H12O,1.28
propyl 2-bromopropionate,C6H11BrO2,2.36
propyl acetate,C5H10O2,1.79
propyl chloroformate,C4H7ClO2,2.7
propyl ethyl(trichloromethyl)phosphinate,C6H12Cl3O2P,3.31
propyl fluoroformate,C4H7FO2,2.91
propyl formate,C4H8O2,1.83
propyl nitrate,C3H7NO3,3.01
propyl nitrite,C3H7NO2,2.28
propyl propanoate,C6H12O2,1.78
propyl trifluoroacetate,C5H7F3O2,3.02
propyl trifluorothioacetate,C5H7F3OS,3.1
propylamine,C3H9N,1.18
propylbenzene,C9H12,0.42
propylphosphane,C3H9P,1.09
propylurea,C4H10N2O,4.1
propynal,C3H2O,2.47
propyne,C3H4,0.75
pyrazine,C4H4N2,0
pyrazole,C3H4N2,2.2
"pyrazolo[1,5-a]pyridine",C7H6N2,2.18
pyridazine,C4H4N2,4.14
pyridine,C5H5N,2.37
"pyridine-2,4-dicarboxylic acid",C7H5NO4,4.9
pyridine-2-aldoxime,C6H6N2O,2.47
pyridine-2-carboxylic acid,C6H5NO2,4.42
pyridine-3-aldoxime,C6H6N2O,2.37
pyridine-3-carboxamide,    ⋮,4.2
pyridine-4-aldoxime,    ⋮,2.46
pyridine-4-carboxamide,    ⋮,3.91
"pyrido[3,2-g]quinoline",C12H8N2,4.02
pyrimidine,C4H4N2,2.33
pyrrole,C4H5N,1.71
pyrrolidine,C4H9N,1.57
pyrrolidine-1-carbonitrile,C5H8N2,4.85
quinhydrone,C12H10O4,2
quinoline,C9H7N,2.25
"rac-1,2-bis-(p-chlorophenyl)-1,2-diphenylethane",C26H20Cl2,3.07
"rac-1,2-dichloro-1,2-diphenylethane",C14H12Cl2,2.75
"rac-3,4-dichloro-2,2,5,5-tetramethylhexane",C10H20Cl2,1.9
rubidium bromide,BrRb,10.9
rubidium chloride,ClRb,10.51
rubidium fluoride,FRb,8.55
rubidium iodide,IRb,11.5
S-(4-chlorophenyl) thiochloroformate,C7H4Cl2OS,1.93
S-butyl thiochloroformate,C5H9ClOS,2.93
S-ethyl 2-amino-2-oxoethanethioate,C4H7NO2S,2.77
S-isopropyl thiochloroformate,C4H7ClOS,2.96
S-methyl benzenecarbothioate,C8H8OS,1.99
S-phenyl thiochloroformate,C7H5ClOS,2.86
S-propyl thiochloroformate,C4H7ClOS,2.88
S-tert-butyl thiochloroformate,C5H9ClOS,3.2
salicylaldehyde,C7H6O2,2.78
selenanthrene,C12H8Se2,1.42
selenium cyanide,C2N2Se,3.98
selenium dioxide,O2Se,2.62
selenium hexafluoride,F6Se,0
selenium monoxide,OSe,2.01
selenium tetrafluoride,F4Se,1.78
selenoformaldehyde,CH2Se,1.41
selenophene,C4H4Se,0.37
"selenophene-2,5-dicarbonitrile",C6H2N2Se,1.95
selenophenol,C6H6Se,1.08
"selenopheno[3,2-c]selenophene",C6H4Se2,0
semicarbazide,CH5N3O,3.77
silacyclobutane,C3H8Si,0.44
silane,H4Si,0
silicon difluoride,H2F2Si,1.23
silver chloride,AgCl,5.73
silver perchlorate,AgClO4,4.7
silver(I) bromide,AgBr,5.62
silver(I) fluoride,AgF,6.22
silver(I) iodide,AgI,4.55
silyl acetylene,C2H4Si,0.32
sodium,Na,0
sodium bromide,BrNa,9.12
sodium chloride,ClNa,9
sodium fluoride,FNa,8.16
sodium iodide,INa,9.24
stibine,H3Sb,0.12
strontium oxide,OSr,8.9
styrene,C8H8,0.18
sulfolane,C4H8O2S,4.68
sulfur dicyanide,C2N2S,2.77
sulfur difluoride,F2S,1.05
sulfur dioxide,O2S,1.63
sulfur hexafluoride,F6S,0
sulfur monoxide,OS,1.55
sulfur tetrafluoride,F4S,0.63
sulfur trioxide,O3S,0
sulfuryl chloride,Cl2O2S,1.81
sulfuryl fluoride,F2O2S,1.12
t-butyl nitrite,C4H9NO2,2.74
tellurium hexafluoride,F6Te,0
tellurophen-2-ylmethanol,C5H6OTe,1.75
tellurophene,C4H4Te,0.46
tellurophene-2-carbaldehyde,C5H4OTe,3.18
tert-butyl acetate,C6H12O2,1.93
tert-butyl nitrate,C4H9NO3,3.43
tert-butyl phenyl sulfide,C10H14S,1.49
tert-butyl trifluoroacetate,C6H9F3O2,3.3
tert-butyl trifluorothioacetate,C6H9F3OS,3.37
tetra(propan-2-yloxy)germane,C12H28GeO4,1.32
tetra-isobutoxygermane,C16H36GeO4,1.26
tetrabromostannane,Br4Sn,0
tetrabromothiophene,C4Br4S,0.73
tetrabutoxygermane,C16H36GeO4,1.36
"tetrabutylammonium 2,4,6-trinitrophenolate",C22H38N4O7,15.3
tetrabutylammonium benzoate,C23H41NO2,12.06
tetrabutylammonium bromide,C16H36BrN,12.2
tetrabutylammonium chloroacetate,C18H38ClNO2,14.8
tetrabutylammonium iodide,C16H36IN,12.7
tetrabutylammonium perchlorate,C16H36ClNO4,17.2
tetracarbethoxymethane,C13H20O8,3
"tetrachloro-1,4-benzoquinone",C6Cl4O2,0
tetrachloroethene,C2Cl4,0
tetrachloromethane,CCl4,0
tetrachlorosilane,Cl4Si,0
tetrachlorostannane,Cl4Sn,0
tetrachlorothiophene,C4Cl4S,0.93
tetracyanoethene,C6N4,0.88
tetraethoxygermane,C8H20GeO4,1.69
tetraethyl orthocarbonate,C9H20O4,1.1
tetraethylstannane,C8H20Sn,0.35
tetrafluorohydrazine,F4N2,0.26
tetrafluoromethane,CF4,0
tetrafluorosilane,F4Si,0
tetraheptoxygermane,C28H60GeO4,1.25
tetrahydrofuran,C4H8O,1.69
tetrahydrofurfuryl alcohol,C5H10O2,2.1
tetrahydronaphthalene,C10H12,0.61
tetrahydroselenophene,C4H8Se,1.93
tetrahydrotellurophene,C4H8Te,1.63
"tetrakis(2,4-pentanedionato) thorium",C20H28O8Th,0
tetrakis(3-methylbutyl)ammonium thiocyanate,C21H44N2S,15.4
tetrakis(dimethylamino)tin,C8H24N4Sn,1.15
tetrakis(p-nitrophenylhydrazine) zinc dibromide,C24H28Br2N12O8Zn,12.8
tetrakis(p-nitrophenylhydrazine) zinc dibromide pentahydrate,C24H38Br2N12O13Zn,13.6
tetrakis(p-nitrophenylhydrazine) zinc dichloride,C24H28Cl2N12O8Zn,12.6
tetrakis(p-nitrophenylhydrazine) zinc dichloride pentahydrate,C24H38Cl2N12O13Zn,13.4
tetramethoxygermane,C4H12GeO4,1.77
tetramethoxysilane,C4H12O4Si,1.78
tetramethyl methanetetracarboxylate,C9H12O8,2.8
tetramethyl orthocarbonate,C5H12O4,0.8
"tetramethylcyclobutane-1,3-dione",C8H12O2,0
tetramethylsilane,C4H12Si,0.48
tetramethylstannane,C4H12Sn,0.68
tetramethylthiourea,C5H12N2S,4.7
tetranitromethane,CN4O8,0
tetraphenoxygermane,C24H20GeO4,1.12
tetraphenoxysilane,C24H20O4Si,1.59
tetraphenylcyclopentadienone,C29H20O,3.42
tetraphenylthiophene,C28H20S,5.2
tetrapropoxygermane,C12H28GeO4,1.52
thallium chloride,ClTl,4.44
thallium(I) bromide,BrTl,4.49
thallium(I) fluoride,FTl,4.23
thallium(I) iodide,ITl,4.61
thalliumacetylacetonate,C5H8O2Tl,1.87
thalliumdibenzoylmethanate,C17H16O2Tl,1.98
thalliumhexafluoroacetylacetonate,C5H2F6O2Tl,5.57
thiacyclobutane,C3H6S,1.85
thiane,C5H10S,1.71
"thiane 1,1-dioxide",C5H10O2S,4.82
thiane 1-oxide,C5H10OS,4.19
thianthrene,C12H8S2,1.37
thianthrene tetroxide,C12H8O4S2,5.11
thiazole,C3H3NS,1.62
thiazyl trifluoride,F3NS,1.91
"thieno[3,2-b]thiophene",C6H4S2,0
"thietane 1,1-dioxide",C3H6O2S,4.49
thiirane,C2H4S,1.84
thiirane 1-oxide,C2H4OS,3.72
thioacetamide,C2H5NS,4.77
thiocarbonyl fluoride,CF2S,0.08
thiocarbonyl telluride,CSTe,0.17
thiocyanomethyl ethyl ketone,C5H7NOS,5.49
thioformaldehyde,CH2S,1.65
thiolane,C4H8S,1.89
thiolane-1-oxide,C4H8OS,4.17
thionitrosyl fluoride,FNS,1.9
thionitrosylchloride,ClNS,0.57
thionyl chloride,Cl2OS,1.45
thionyl fluoride,F2OS,1.63
thionylaniline,C6H5NOS,1.92
thionylimide,HNOS,0.91
thiophene,C4H4S,0.56
thiophene-2-carbaldehyde,C5H4OS,3.55
thiophene-3-carbonitrile,C5H3NS,4.13
thiophenol,C6H6S,1.19
thiophosgene,CCl2S,0.29
thiophosphoryl fluoride,F3PS,0.64
thiosemicarbazide,CH5N3S,5.36
thiothionyl fluoride,F2S2,1.03
thiourea,CH4N2S,4.93
thioxanthen-9-one,C13H8OS,2.62
tin tetraiodide,I4Sn,0
tin(II) oxide,OSn,4.32
tin(II) sulfide,SSn,3.18
titanium(II) oxide,OTi,2.96
titanium(IV) chloride,Cl4Ti,0
toluene,C7H8,0.31
